h3_index,cuisine_type,competitor_count,avg_rating,total_reviews,rent_index,void_score,latitude,longitude,dominant_zip
882aac8507fffff,Ice Cream & Frozen Yogurt,1,4.5,37,2480.8333333333335,66.67,40.041742,-75.494522,19301
882aac853dfffff,Japanese,1,4.5,31,2480.8333333333335,66.67,40.037656,-75.494502,19301
882aac8689fffff,Diners,1,3.0,19,2470.397191697192,66.67,40.022406,-75.319565,19010
882aac868dfffff,Mexican,1,4.5,21,2470.397191697192,66.67,40.025309,-75.337289,19010
882aac86d5fffff,American (Traditional),1,3.5,15,2470.397191697192,66.67,40.018041,-75.311824,19010
882aac96adfffff,Desserts,1,2.5,333,2667.2738095238096,66.67,40.152484,-75.265769,19422
882aacb6d7fffff,Breakfast & Brunch,1,4.0,78,2507.6666666666665,66.67,39.766105,-75.085159,08080
88441ac137fffff,Italian,1,5.0,7,2462.0446969696973,66.67,27.850446,-82.169961,33547
88264d1185fffff,Wine Bars,1,4.0,121,2534.1176619433204,66.67,36.105052,-86.811598,37215
882a134c51fffff,Pretzels,1,3.5,7,2463.222222222222,66.67,39.91414,-75.06178,08108
882a134c55fffff,General,1,2.0,7,2463.222222222222,66.67,39.916333,-75.069373,08108
882a134c55fffff,Pizza,1,3.0,5,2463.222222222222,66.67,39.91678,-75.070716,08108
882a134c5bfffff,Sandwiches,1,2.0,5,2463.222222222222,66.67,39.911993,-75.053061,08108
882a134eadfffff,Beverage Store,1,3.0,5,2463.222222222222,66.67,39.907592,-75.04479,08108
882a13522dfffff,Sandwiches,1,3.5,56,2493.3555555555554,66.67,40.220976,-74.873071,19067
882a135235fffff,Chinese,1,3.0,55,2493.3555555555554,66.67,40.198444,-74.863094,19067
882a13cd2dfffff,Sushi Bars,1,4.5,52,2493.3555555555554,66.67,40.206431,-74.801041,19067
882aac8503fffff,American (Traditional),1,3.5,38,2480.8333333333335,66.67,40.040983,-75.479289,19301
882aac8507fffff,Sushi Bars,1,4.5,35,2480.8333333333335,66.67,40.042065,-75.485834,19301
882aac8551fffff,Pizza,1,4.0,64,2497.088888888889,66.67,40.044156,-75.448743,19312
882aac86d5fffff,Asian Fusion,1,4.0,17,2470.397191697192,66.67,40.018186,-75.311958,19010
882aacb6d7fffff,Thai,1,3.5,78,2507.6666666666665,66.67,39.766324,-75.085417,08080
88441a8811fffff,Basque,1,4.0,281,2632.0512820512818,66.67,27.909741,-82.527011,33629
88441a8835fffff,Caterers,1,3.5,274,2632.0512820512818,66.67,27.915901,-82.494764,33629
88441ac18dfffff,Sandwiches,1,1.5,7,2462.0446969696973,66.67,27.861467,-82.200705,33547
88264d11e3fffff,Pakistani,1,3.5,113,2534.1176619433204,66.66,36.109586,-86.811972,37215
882a135235fffff,Bagels,1,2.0,46,2493.3555555555554,66.66,40.198061,-74.863886,19067
882a135245fffff,Sandwiches,1,4.5,43,2493.3555555555554,66.66,40.241681,-74.838113,19067
882a136b4dfffff,American (New),1,4.0,71,2507.6666666666665,66.66,39.739497,-75.077052,08080
882aac8503fffff,American (New),1,3.0,28,2480.8333333333335,66.66,40.041519,-75.477532,19301
882aac8507fffff,Event Planning & Services,1,4.5,29,2480.8333333333335,66.66,40.041848,-75.494138,19301
882aac8689fffff,Hookah Bars,1,2.5,6,2470.397191697192,66.66,40.022399,-75.320799,19010
882aac868dfffff,Persian/Iranian,1,3.0,7,2470.397191697192,66.66,40.025624,-75.337371,19010
882aac86c7fffff,Butcher,1,4.0,9,2470.397191697192,66.66,40.025698,-75.325504,19010
882aac86c7fffff,Caribbean,1,4.5,11,2470.397191697192,66.66,40.025509,-75.325577,19010
882aacb6c3fffff,Fast Food,1,4.0,71,2507.6666666666665,66.66,39.779819,-75.098131,08080
882aacb6d7fffff,Mexican,1,3.5,70,2507.6666666666665,66.66,39.766489,-75.087487,08080
882a13cd07fffff,Nightlife,1,3.5,43,2493.3555555555554,66.66,40.199468,-74.776332,19067
882a13cd2dfffff,Japanese,1,4.0,47,2493.3555555555554,66.66,40.211414,-74.795968,19067
882a13cf39fffff,Bakeries,1,4.5,78,2510.8333333333335,66.66,40.228034,-74.709329,08619
882aac8503fffff,Pizza,1,2.5,29,2480.8333333333335,66.66,40.041516,-75.47747,19301
882aac8503fffff,Seafood,1,4.0,26,2480.8333333333335,66.66,40.041519,-75.477532,19301
882aac8689fffff,Cajun/Creole,1,3.5,6,2470.397191697192,66.66,40.021433,-75.318889,19010
882aac868dfffff,Seafood,1,4.0,9,2470.397191697192,66.66,40.026068,-75.33869,19010
882aac86c3fffff,Event Planning & Services,1,4.0,8,2470.397191697192,66.66,40.025511,-75.312964,19010
882aac86d5fffff,Mexican,1,4.0,8,2470.397191697192,66.66,40.020376,-75.31593,19010
882aac86d5fffff,Sandwiches,1,2.0,9,2470.397191697192,66.66,40.018027,-75.311315,19010
88264d11a9fffff,Greek,1,3.0,101,2534.1176619433204,66.65,36.103679,-86.817593,37215
882a135219fffff,Bagels,1,4.0,41,2493.3555555555554,66.65,40.201773,-74.820914,19067
882a135235fffff,Bakeries,1,3.5,41,2493.3555555555554,66.65,40.198255,-74.862957,19067
882a135241fffff,Italian,1,3.0,34,2493.3555555555554,66.65,40.236372,-74.831774,19067
882a136b4dfffff,Ice Cream & Frozen Yogurt,1,4.0,61,2507.6666666666665,66.65,39.739596,-75.077077,08080
882a13cf0dfffff,Nightlife,1,2.5,63,2510.8333333333335,66.65,40.24509,-74.710041,08619
882aac8503fffff,Bagels,1,4.0,21,2480.8333333333335,66.65,40.042359,-75.477574,19301
882aac8503fffff,Italian,1,3.0,15,2480.8333333333335,66.65,40.041979,-75.482517,19301
882aac855bfffff,Farmers Market,1,3.0,40,2497.088888888889,66.65,40.048443,-75.439463,19312
882aacb6d7fffff,Japanese,1,3.5,58,2507.6666666666665,66.65,39.765647,-75.086722,08080
8848e8443dfffff,Salad,1,3.5,78,2520.4166666666665,66.65,32.422562,-110.939968,85755
882a135225fffff,Sushi Bars,1,3.5,41,2493.3555555555554,66.65,40.220315,-74.885227,19067
882a13cd0dfffff,Delis,1,3.5,38,2493.3555555555554,66.65,40.208609,-74.77438,19067
882a13cd27fffff,Italian,1,3.5,38,2493.3555555555554,66.65,40.196834,-74.804135,19067
882aac8501fffff,Coffee & Tea,1,3.5,17,2480.8333333333335,66.65,40.042226,-75.483268,19301
882aac8503fffff,Bakeries,1,2.0,20,2480.8333333333335,66.65,40.042287,-75.481007,19301
882aac8507fffff,American (New),1,3.0,14,2480.8333333333335,66.65,40.041598,-75.492996,19301
882aac851dfffff,Event Planning & Services,1,4.5,20,2480.8333333333335,66.65,40.033833,-75.472654,19301
882aac8551fffff,Beer Bar,1,3.0,41,2497.088888888889,66.65,40.044299,-75.448382,19312
882aac8731fffff,Cafes,1,3.5,42,2497.088888888889,66.65,40.070549,-75.43792,19312
882aacb6a1fffff,Chinese,1,3.0,63,2507.6666666666665,66.65,39.763517,-75.135309,08080
88441ad539fffff,Barbeque,1,4.0,61,2505.524538470359,66.65,27.790428,-82.331614,33579
8826462529fffff,Steakhouses,1,4.0,268,2640.0,66.64,38.601771,-90.447547,63131
882a135245fffff,Coffee & Tea,1,3.0,29,2493.3555555555554,66.64,40.241675,-74.837268,19067
882a1379a7fffff,Japanese,1,4.0,55,2507.6666666666665,66.64,39.74791,-75.075751,08080
882a13cf07fffff,Bakeries,1,4.0,54,2510.8333333333335,66.64,40.232966,-74.716103,08619
882aac8503fffff,Sushi Bars,1,5.0,12,2480.8333333333335,66.64,40.042023,-75.48075,19301
882aac8507fffff,Hot Dogs,1,4.0,9,2480.8333333333335,66.64,40.042051,-75.485415,19301
882aac8507fffff,Japanese,1,4.0,9,2480.8333333333335,66.64,40.042058,-75.485837,19301
882aac8507fffff,Sandwiches,1,3.0,8,2480.8333333333335,66.64,40.041902,-75.494372,19301
882aac850bfffff,Barbeque,1,3.5,10,2480.8333333333335,66.64,40.041706,-75.473994,19301
882aac8511fffff,Caterers,1,4.0,6,2480.8333333333335,66.64,40.026809,-75.465151,19301
882aac853dfffff,Cajun/Creole,1,4.0,6,2480.8333333333335,66.64,40.037553,-75.494474,19301
882aac873dfffff,Coffee & Tea,1,2.0,32,2497.088888888889,66.64,40.070668,-75.442698,19312
882aacb69bfffff,Event Planning & Services,1,3.5,51,2507.6666666666665,66.64,39.74673,-75.081301,08080
882aacb6c3fffff,Nightlife,1,3.0,55,2507.6666666666665,66.64,39.779465,-75.097775,08080
882aacb6c7fffff,Chinese,1,3.0,56,2507.6666666666665,66.64,39.781036,-75.099449,08080
882a135245fffff,Cafes,1,3.5,28,2493.3555555555554,66.64,40.241805,-74.837624,19067
882a1379a5fffff,Cafes,1,4.5,54,2507.6666666666665,66.64,39.748894,-75.075285,08080
882a1379a7fffff,Chinese,1,3.5,52,2507.6666666666665,66.64,39.748495,-75.075915,08080
882a13cd2bfffff,Breakfast & Brunch,1,3.0,29,2493.3555555555554,66.64,40.201302,-74.788267,19067
882a13cd2dfffff,Chicken Wings,1,3.0,26,2493.3555555555554,66.64,40.20622,-74.802092,19067
882a13cd61fffff,Chinese,1,4.0,28,2493.3555555555554,66.64,40.216777,-74.781458,19067
882aac850bfffff,Juice Bars & Smoothies,1,3.5,8,2480.8333333333335,66.64,40.042286,-75.466595,19301
882aac855bfffff,Burgers,1,4.5,37,2497.088888888889,66.64,40.047362,-75.442598,19312
882aac8891fffff,Sandwiches,1,4.5,97,2537.5,66.64,40.078086,-75.690738,19425
882aacb6c3fffff,Seafood,1,4.5,50,2507.6666666666665,66.64,39.777778,-75.095836,08080
88441ad515fffff,Japanese,1,4.0,46,2505.524538470359,66.64,27.79381,-82.335836,33579
8848e84407fffff,Fast Food,1,4.0,76,2520.4166666666665,66.64,32.415419,-110.938788,85755
8826462735fffff,Steakhouses,1,4.5,259,2640.0,66.63,38.627611,-90.406589,63131
88264d11e3fffff,Mexican,1,3.0,89,2534.1176619433204,66.63,36.109259,-86.814856,37215
882a135211fffff,Burgers,1,4.0,18,2493.3555555555554,66.63,40.200584,-74.821344,19067
882a135211fffff,Chinese,1,3.5,18,2493.3555555555554,66.63,40.201524,-74.820807,19067
882a13522bfffff,Chinese,1,3.0,17,2493.3555555555554,66.63,40.215954,-74.860534,19067
882a135245fffff,Professional Services,1,4.5,22,2493.3555555555554,66.63,40.241113,-74.839074,19067
882a136b49fffff,Bagels,1,3.5,43,2507.6666666666665,66.63,39.734904,-75.068233,08080
882a13cd2dfffff,Bars,1,3.0,22,2493.3555555555554,66.63,40.209864,-74.797432,19067
882a13cd2dfffff,Pizza,1,4.0,20,2493.3555555555554,66.63,40.209555,-74.798837,19067
882aac8465fffff,Bagels,1,2.0,28,2497.088888888889,66.63,40.048657,-75.438388,19312
882aac8735fffff,Asian Fusion,1,2.0,24,2497.088888888889,66.63,40.06958,-75.444191,19312
882aacb4c3fffff,Jazz & Blues,1,3.5,46,2507.6666666666665,66.63,39.738863,-75.154853,08080
882aacb6b3fffff,American (Traditional),1,3.5,43,2507.6666666666665,66.63,39.743761,-75.124583,08080
88441a89abfffff,Steakhouses,1,3.5,284,2657.161863799283,66.63,27.94755,-82.460252,33602
88264d11e3fffff,Nightlife,1,4.0,90,2534.1176619433204,66.63,36.109286,-86.814769,37215
882a13522dfffff,Chinese,1,3.0,18,2493.3555555555554,66.63,40.222473,-74.871053,19067
882a135245fffff,Delis,1,4.5,18,2493.3555555555554,66.63,40.241906,-74.838254,19067
882a1379a5fffff,Caterers,1,4.0,41,2507.6666666666665,66.63,39.749535,-75.0767,08080
882a13cd05fffff,Pizza,1,3.5,20,2493.3555555555554,66.63,40.205221,-74.780529,19067
882a13cd61fffff,Soul Food,1,4.5,19,2493.3555555555554,66.63,40.216635,-74.78161,19067
882a13cf39fffff,Bars,1,4.0,49,2510.8333333333335,66.63,40.226378,-74.712754,08619
882aac852bfffff,American (New),1,3.0,5,2480.8333333333335,66.63,40.041078,-75.495696,19301
882aac86d5fffff,Tex-Mex,1,2.5,25,2497.088888888889,66.63,40.018044,-75.310483,19312
882aacb6a3fffff,Caterers,1,2.5,44,2507.6666666666665,66.63,39.760077,-75.131254,08080
88441a8835fffff,Japanese,1,4.0,245,2632.0512820512818,66.63,27.916662,-82.494286,33629
8848e84431fffff,Mexican,1,3.0,62,2520.4166666666665,66.63,32.425584,-110.938092,85755
8848e84599fffff,Burgers,1,4.0,65,2520.4166666666665,66.63,32.462581,-110.948116,85755
88264d11a9fffff,Salad,1,3.0,76,2534.1176619433204,66.62,36.101888,-86.818049,37215
882a135245fffff,Tex-Mex,1,2.5,15,2493.3555555555554,66.62,40.24207,-74.83875,19067
882a1352d7fffff,American (Traditional),1,4.5,14,2493.3555555555554,66.62,40.157675,-74.804646,19067
882a1379b3fffff,Delis,1,3.5,32,2507.6666666666665,66.62,39.724145,-75.04957,08080
882a1379b5fffff,Seafood,1,4.0,34,2507.6666666666665,66.62,39.733812,-75.063807,08080
882a13cd05fffff,American (New),1,3.5,11,2493.3555555555554,66.62,40.207328,-74.776268,19067
882a13cd0dfffff,American (New),1,3.0,9,2493.3555555555554,66.62,40.208909,-74.774163,19067
882a13cd2dfffff,American (Traditional),1,2.5,15,2493.3555555555554,66.62,40.208009,-74.801018,19067
882a13cd2dfffff,Bakeries,1,2.0,10,2493.3555555555554,66.62,40.208875,-74.798733,19067
88441a833bfffff,Mexican,1,4.0,244,2639.39898989899,66.62,27.819579,-82.63904,33703
8826462735fffff,Tex-Mex,1,3.5,248,2640.0,66.62,38.630821,-90.407009,63131
882a135223fffff,American (New),1,4.0,12,2493.3555555555554,66.62,40.20974,-74.86627,19067
882a135245fffff,Bars,1,4.0,14,2493.3555555555554,66.62,40.238349,-74.835817,19067
882a135245fffff,Social Clubs,1,3.5,12,2493.3555555555554,66.62,40.235182,-74.838651,19067
882a136b4dfffff,Pizza,1,3.0,33,2507.6666666666665,66.62,39.739499,-75.076919,08080
882a13cd0dfffff,Indian,1,4.0,9,2493.3555555555554,66.62,40.209109,-74.774037,19067
882a13cd25fffff,Pizza,1,2.5,14,2493.3555555555554,66.62,40.203584,-74.808434,19067
882a13cd2dfffff,Breakfast & Brunch,1,4.5,13,2493.3555555555554,66.62,40.206442,-74.801041,19067
882a13cf3bfffff,Nightlife,1,4.0,40,2510.8333333333335,66.62,40.217977,-74.712468,08619
882aac855bfffff,Salad,1,4.5,21,2497.088888888889,66.62,40.047478,-75.442471,19312
882aac8731fffff,Pizza,1,3.5,16,2497.088888888889,66.62,40.069235,-75.443486,19312
882aac8735fffff,Sandwiches,1,3.0,17,2497.088888888889,66.62,40.068245,-75.447241,19312
882aacb6d7fffff,Delis,1,2.5,34,2507.6666666666665,66.62,39.765369,-75.086587,08080
88264d11a9fffff,Candy Stores,1,5.0,71,2534.1176619433204,66.61,36.104382,-86.817268,37215
88264d11e3fffff,Tex-Mex,1,3.0,68,2534.1176619433204,66.61,36.10827,-86.811933,37215
882a135245fffff,Acai Bowls,1,4.0,5,2493.3555555555554,66.61,40.241022,-74.838971,19067
882a135353fffff,American (Traditional),1,3.5,5,2493.3555555555554,66.61,40.226944,-74.88621,19067
882a1379a5fffff,Delis,1,4.0,28,2507.6666666666665,66.61,39.75257,-75.078316,08080
882a13cd21fffff,Chicken Wings,1,3.5,5,2493.3555555555554,66.61,40.204008,-74.798812,19067
882a13cd67fffff,Japanese,1,4.0,5,2493.3555555555554,66.61,40.211262,-74.794358,19067
882aac8735fffff,Fast Food,1,2.5,9,2497.088888888889,66.61,40.068126,-75.446833,19312
882aacb69bfffff,Delis,1,4.0,28,2507.6666666666665,66.61,39.746129,-75.082115,08080
882aacb6a1fffff,Seafood,1,4.0,25,2507.6666666666665,66.61,39.76624,-75.14373,08080
882aacb6d7fffff,Pizza,1,3.0,26,2507.6666666666665,66.61,39.766489,-75.087487,08080
882a1352ddfffff,Sandwiches,1,3.5,5,2493.3555555555554,66.61,40.173587,-74.79269,19067
882a135353fffff,Cafes,1,4.5,6,2493.3555555555554,66.61,40.22439,-74.883597,19067
882a135353fffff,Delis,1,4.0,5,2493.3555555555554,66.61,40.223669,-74.882977,19067
882a135353fffff,Event Planning & Services,1,3.0,5,2493.3555555555554,66.61,40.223661,-74.882967,19067
882a136b55fffff,Pizza,1,4.0,26,2507.6666666666665,66.61,39.718855,-75.07713,08080
882a1379a5fffff,Fast Food,1,1.5,28,2507.6666666666665,66.61,39.748759,-75.076229,08080
882a13c9b9fffff,American (New),1,4.0,5,2493.3555555555554,66.61,40.25955,-74.866658,19067
882a13cd0dfffff,Burgers,1,4.5,5,2493.3555555555554,66.61,40.208948,-74.772314,19067
882a13cf03fffff,Breakfast & Brunch,1,3.5,34,2510.8333333333335,66.61,40.233464,-74.706694,08619
882aac855bfffff,Food Delivery Services,1,4.0,9,2497.088888888889,66.61,40.044163,-75.447878,19312
882aac8735fffff,Pizza,1,3.0,8,2497.088888888889,66.61,40.068129,-75.447558,19312
882aac8891fffff,Chinese,1,4.5,76,2537.5,66.61,40.076649,-75.68992,19425
882aacb41bfffff,Pizza,1,4.5,25,2507.6666666666665,66.61,39.761759,-75.160313,08080
882aacb681fffff,Pizza,1,4.0,30,2507.6666666666665,66.61,39.765923,-75.10739,08080
882aacb6a1fffff,Arcades,1,4.0,29,2507.6666666666665,66.61,39.763417,-75.135134,08080
8826462501fffff,Tapas/Small Plates,1,4.0,236,2640.0,66.6,38.601312,-90.429525,63131
88264d11a9fffff,Mediterranean,1,3.5,61,2534.1176619433204,66.6,36.105208,-86.817418,37215
882a136b49fffff,Soup,1,3.5,22,2507.6666666666665,66.6,39.739527,-75.072248,08080
882a137925fffff,Pizza,1,2.5,16,2507.6666666666665,66.6,39.804986,-75.094581,08080
882a1379b5fffff,Sandwiches,1,4.0,19,2507.6666666666665,66.6,39.733782,-75.06394,08080
882a13cf07fffff,Chinese,1,3.5,24,2510.8333333333335,66.6,40.232942,-74.716789,08619
882aacb6bbfffff,Italian,1,3.5,16,2507.6666666666665,66.6,39.74759,-75.112706,08080
88441ad539fffff,Chicken Wings,1,4.0,14,2505.524538470359,66.6,27.7916,-82.32978,33579
882646272bfffff,Seafood,1,4.0,231,2640.0,66.6,38.646753,-90.405779,63131
88264d11a9fffff,Comfort Food,1,3.5,63,2534.1176619433204,66.6,36.106531,-86.816515,37215
882a136a61fffff,Seafood,1,3.0,18,2507.6666666666665,66.6,39.713609,-75.031293,08080
882a136a69fffff,Sandwiches,1,3.0,23,2507.6666666666665,66.6,39.718524,-75.028041,08080
882a136b49fffff,Salad,1,3.0,19,2507.6666666666665,66.6,39.734394,-75.067833,08080
882a136b4dfffff,Bakeries,1,4.5,19,2507.6666666666665,66.6,39.739428,-75.076902,08080
882a136b55fffff,Sushi Bars,1,3.5,19,2507.6666666666665,66.6,39.718855,-75.07713,08080
882aac854bfffff,Delis,1,4.5,6,2497.088888888889,66.6,40.064587,-75.460508,19312
882aac855bfffff,Caterers,1,3.0,5,2497.088888888889,66.6,40.044472,-75.447483,19312
882aac8735fffff,American (Traditional),1,3.0,6,2497.088888888889,66.6,40.069791,-75.444343,19312
882aacb683fffff,Meat Shops,1,4.0,21,2507.6666666666665,66.6,39.756367,-75.11014,08080
882aacb6d7fffff,Caterers,1,3.0,19,2507.6666666666665,66.6,39.766526,-75.087476,08080
88441a89abfffff,Southern,1,3.5,263,2657.161863799283,66.6,27.948064,-82.457627,33602
88441ad523fffff,American (Traditional),1,4.0,12,2505.524538470359,66.6,27.792145,-82.314029,33579
88441ad5e5fffff,Seafood,1,4.0,18,2505.524538470359,66.6,27.813883,-82.332487,33579
88264d1185fffff,Thai,1,4.0,51,2534.1176619433204,66.59,36.103627,-86.814205,37215
882a122e51fffff,Vietnamese,1,4.0,123,2577.777777777778,66.59,40.333348,-75.13288,18902
882a13cf03fffff,Diners,1,3.5,12,2510.8333333333335,66.59,40.233184,-74.704028,08619
882a13cf07fffff,American (Traditional),1,3.5,15,2510.8333333333335,66.59,40.236942,-74.719503,08619
882aac8899fffff,Event Planning & Services,1,3.5,58,2537.5,66.59,40.078215,-75.688488,19425
88441a89a9fffff,Desserts,1,3.5,248,2657.161863799283,66.59,27.942615,-82.456026,33602
88441ad535fffff,Breakfast & Brunch,1,4.5,8,2505.524538470359,66.59,27.795821,-82.317273,33579
8848e84417fffff,Thai,1,4.0,28,2520.4166666666665,66.59,32.427245,-110.960008,85755
8848e844abfffff,German,1,4.5,33,2520.4166666666665,66.59,32.460603,-110.974507,85755
88264d11a9fffff,Cafes,1,4.0,50,2534.1176619433204,66.59,36.101826,-86.818554,37215
882a136b23fffff,Ice Cream & Frozen Yogurt,1,3.5,7,2507.6666666666665,66.59,39.703538,-75.114388,08080
882a136b49fffff,Barbeque,1,3.0,7,2507.6666666666665,66.59,39.739011,-75.07158,08080
882a136b49fffff,Delis,1,2.5,8,2507.6666666666665,66.59,39.736448,-75.071004,08080
882a136b4dfffff,Caribbean,1,3.5,11,2507.6666666666665,66.59,39.739442,-75.076904,08080
882a136b4dfffff,Indian,1,4.5,10,2507.6666666666665,66.59,39.739433,-75.0769,08080
882a136b55fffff,Chinese,1,4.5,11,2507.6666666666665,66.59,39.718834,-75.07706,08080
882a1379a5fffff,American (Traditional),1,4.5,10,2507.6666666666665,66.59,39.752647,-75.07843,08080
882a1379a5fffff,Coffee & Tea,1,3.0,8,2507.6666666666665,66.59,39.751365,-75.076058,08080
882a1379a5fffff,Specialty Food,1,2.0,15,2507.6666666666665,66.59,39.752827,-75.075174,08080
882a13cf07fffff,Pizza,1,4.0,16,2510.8333333333335,66.59,40.232539,-74.720127,08619
882a13cf09fffff,Italian,1,3.5,19,2510.8333333333335,66.59,40.243144,-74.703025,08619
882aac8899fffff,Beer,1,3.5,59,2537.5,66.59,40.078728,-75.688934,19425
882aac889dfffff,Pizza,1,3.5,60,2537.5,66.59,40.079206,-75.690283,19425
882aac8f01fffff,Pizza,1,2.0,57,2537.5,66.59,40.078367,-75.634561,19425
882aacb697fffff,Barbeque,1,5.0,7,2507.6666666666665,66.59,39.747664,-75.105225,08080
882aacb6a1fffff,Irish,1,3.0,8,2507.6666666666665,66.59,39.766217,-75.144193,08080
882aacb6a9fffff,Delis,1,3.5,10,2507.6666666666665,66.59,39.770832,-75.134718,08080
882aacb6abfffff,Chinese,1,3.5,8,2507.6666666666665,66.59,39.761504,-75.130722,08080
882aacb6c3fffff,Pizza,1,2.5,9,2507.6666666666665,66.59,39.778146,-75.096178,08080
882aacb6c3fffff,Sandwiches,1,4.0,15,2507.6666666666665,66.59,39.778104,-75.095932,08080
882aacb6d7fffff,Bagels,1,2.5,7,2507.6666666666665,66.59,39.765762,-75.084891,08080
88441ad539fffff,Burgers,1,4.0,9,2505.524538470359,66.59,27.790433,-82.331633,33579
88264d11e3fffff,Coffee & Tea,1,3.5,49,2534.1176619433204,66.58,36.10988,-86.811109,37215
882a136b49fffff,Grocery,1,3.0,5,2507.6666666666665,66.58,39.736749,-75.070374,08080
882a136b49fffff,Japanese,1,3.5,5,2507.6666666666665,66.58,39.739257,-75.071903,08080
882a1379b3fffff,American (New),1,5.0,5,2507.6666666666665,66.58,39.722579,-75.042725,08080
882a13cf03fffff,Donuts,1,2.5,9,2510.8333333333335,66.58,40.232596,-74.708549,08619
882aacb6a1fffff,Italian,1,3.5,6,2507.6666666666665,66.58,39.766217,-75.144193,08080
882aacb6abfffff,Fast Food,1,2.0,6,2507.6666666666665,66.58,39.763295,-75.133324,08080
882aacb6c7fffff,Fast Food,1,2.0,6,2507.6666666666665,66.58,39.78185,-75.101477,08080
882aacb6d7fffff,Burgers,1,2.5,5,2507.6666666666665,66.58,39.764638,-75.085007,08080
88441a8839fffff,Barbeque,1,4.5,200,2632.0512820512818,66.58,27.911765,-82.50647,33629
8826462501fffff,Gastropubs,1,3.5,214,2640.0,66.58,38.602279,-90.433397,63131
88264d11e3fffff,Acai Bowls,1,4.0,46,2534.1176619433204,66.58,36.108598,-86.813363,37215
88264d11e3fffff,Indian,1,4.0,46,2534.1176619433204,66.58,36.109922,-86.810772,37215
882a122e51fffff,Delis,1,3.5,112,2577.777777777778,66.58,40.336954,-75.131689,18902
882a136b49fffff,Pizza,1,4.0,5,2507.6666666666665,66.58,39.739527,-75.072248,08080
882a136b49fffff,Sandwiches,1,1.0,5,2507.6666666666665,66.58,39.734715,-75.068438,08080
882a1379a5fffff,Bakeries,1,3.0,6,2507.6666666666665,66.58,39.75257,-75.078316,08080
882a13cf03fffff,Automotive,1,2.5,7,2510.8333333333335,66.58,40.233361,-74.709522,08619
882aacb693fffff,Barbeque,1,4.0,6,2507.6666666666665,66.58,39.743505,-75.093454,08080
88441a89adfffff,Chinese,1,3.5,241,2657.161863799283,66.58,27.943195,-82.447127,33602
8848e844abfffff,Mexican,1,4.0,23,2520.4166666666665,66.58,32.460603,-110.974507,85755
